timestamp,program,ml_course,ir_course,stats_course,db_course,gender,used_chatgpt,birthday,room_estimate,stress_level,sports_hours,random_number,bedtime,good_day_1,good_day_2,est_age_days
2025-01-04 12:17:50,AI,0.0,0.0,mu,0.0,male,1.0,2000-04-19,300.0,20.0,3.0,78.0,12:30:00,Hanging with friends in the sun,Eating good food,9122.0
2025-01-04 12:17:51,AI,1.0,0.0,mu,1.0,female,1.0,2003-07-19,300.0,50.0,4.0,38.0,23:30:00,Sun,Activity ,7936.0
2025-01-04 12:17:51,computational science,0.0,0.0,mu,0.0,female,1.0,,500.0,15.0,12.0,19.0,00:30:00,Good food ,Friends ,
2025-01-04 12:17:52,Econometrics,0.0,0.0,mu,0.0,female,,2000-05-19,100.0,75.0,6.0,777.0,00:30:00,Sun,Cappuccino,9092.0
2025-01-04 12:17:52,AI,1.0,0.0,mu,1.0,female,1.0,,550.0,100000000000000.0,7.0,74.0,,Sun,Food,
2025-01-04 12:17:53,AI,1.0,0.0,unknown,1.0,female,,1999-01-01,,2.0,,99.0,01:00:00,Sunny day,Hanging out with friends,9596.0
2025-01-04 12:17:53,AI,1.0,0.0,mu,1.0,female,1.0,2001-12-11,300.0,3.0,10.0,25.0,01:02:00,dance,company,8521.0
2025-01-04 12:17:55,Econometrics,0.0,0.0,mu,0.0,male,1.0,1999-01-24,300.0,55.0,2.0,27.0,12:00:00,Spending time with Marc,Nice warm weather,9573.0
2025-01-04 12:17:56,AI,1.0,0.0,mu,0.0,male,1.0,,456.0,20.0,9.0,108.0,23:57:00,Yoga,Delicious food,
2025-01-04 12:17:56,AI,1.0,1.0,sigma,1.0,not willing to answer,1.0,,,100.0,10.0,37.0,05:00:00,Alcohol,More alcohol,
2025-01-04 12:17:57,Computer Science,0.0,,mu,1.0,female,0.0,2000-06-01,100.0,100.0,1.0,4738.0,01:02:00,grade 10,win lottery ,9079.0
2025-01-04 12:17:57,AI,1.0,1.0,sigma,1.0,male,1.0,2000-11-11,250.0,20.0,5.0,11011011.0,23:30:00,Socialising ,When I've learned something new,8916.0
2025-01-04 12:17:58,AI,1.0,0.0,mu,0.0,male,1.0,1997-11-05,250.0,80.0,4.0,87.0,04:00:00,doing sports,not having anxiety,10018.0
2025-01-04 12:17:58,computational science,1.0,0.0,mu,0.0,male,1.0,2002-11-27,487.0,30.0,7.0,39.0,22:30:00,Sports,Free time,8170.0
2025-01-04 12:17:59,msc in finance and technology,1.0,0.0,mu,0.0,male,1.0,2001-07-20,490.0,75.0,0.0,7.0,00:45:00,Booking tickets,drinking beers,8665.0
2025-01-04 12:17:59,Computer Science,1.0,1.0,mu,1.0,female,1.0,2000-01-01,300.0,10.0,2.0,7.7945354356759e+22,00:30:00,seeing friends,no work,9231.0
2025-01-04 12:18:01,human language technology,1.0,0.0,unknown,1.0,female,1.0,2002-12-23,450.0,10.0,3.0,1934.0,01:30:00,Nice weather,No work,8144.0
2025-01-04 12:18:03,AI,0.0,0.0,mu,1.0,female,1.0,2002-03-16,550.0,50.0,8.0,8.0,00:30:00,Good food,Sun ,8426.0
2025-01-04 12:18:04,AI,1.0,0.0,mu,1.0,male,1.0,2002-05-09,350.0,45.0,4.0,69420.0,23:30:00,Feeling energized,Reaching the goals I set for myself that day,8372.0
2025-01-04 12:18:05,quantitative finance,1.0,0.0,mu,1.0,male,1.0,2003-05-18,300.0,5.0,8.0,14.0,01:02:00,Sports,Friends,7998.0
2025-01-04 12:18:06,Business,1.0,1.0,mu,1.0,female,1.0,2002-11-11,450.0,89.0,7.0,69.0,23:40:00,Bubble tea,Dog,8186.0
2025-01-04 12:18:06,Econometrics,1.0,1.0,mu,1.0,male,0.0,2000-01-01,350.0,0.0,4.0,14.0,,No school,High grade,9231.0
2025-01-04 12:18:06,AI,1.0,,mu,1.0,male,,,200.0,49.0,7.0,420.0,02:00:00,Warm,Sun,
2025-01-04 12:18:07,AI,1.0,1.0,mu,1.0,male,1.0,2001-09-29,600.0,1000.0,4.0,66.0,01:00:00,Going to gym,Weed,8594.0
2025-01-04 12:18:07,AI,1.0,1.0,mu,1.0,male,1.0,2002-11-21,200.0,0.0,69.0,,02:00:00,Ajax winning,Drugs,8176.0
2025-01-04 12:18:08,master artifical intelligence,1.0,1.0,mu,1.0,female,1.0,,320.0,70.0,12.0,4.0,23:59:00,Sun,Interacting with my loved ones,
2025-01-04 12:18:08,Computer Science,0.0,0.0,mu,1.0,male,1.0,2001-09-16,200.0,30.0,5.0,2.3242342342344325e+18,01:02:00,nothing to do,can do anything,8607.0
2025-01-04 12:18:08,security,1.0,1.0,sigma,1.0,not willing to answer,,1997-01-01,300.0,72.0,2.0,73.0,00:00:00,Beer ,Wine ,10326.0
2025-01-04 12:18:10,Computer Science,1.0,1.0,mu,1.0,male,0.0,1996-08-16,350.0,5.0,9.0,-1.0,01:00:00,A cold beer,Kissing the homies for good night ,10464.0
2025-01-04 12:18:11,AI,1.0,0.0,sigma,0.0,other,1.0,,450.0,60.0,3.0,358.0,04:00:00,Happy,Friends,
2025-01-04 12:18:11,AI,0.0,0.0,mu,1.0,female,1.0,1998-11-26,150.0,60.0,2.0,42.0,02:00:00,Good meal,Sunny day,9632.0
2025-01-04 12:18:12,AI,1.0,1.0,sigma,1.0,not willing to answer,1.0,,375.0,6.0,10.0,61.0,23:00:00,Az winning,Went to the gym,
2025-01-04 12:18:12,AI,1.0,0.0,mu,1.0,male,1.0,2000-09-14,200.0,13.0,6.0,7.0,00:00:00,Sunny,Pilsie,8974.0
2025-01-04 12:18:13,AI,1.0,1.0,mu,1.0,male,1.0,,350.0,0.0,5.0,69.0,04:00:00,Free time,Videogames,
2025-01-04 12:18:13,Business,1.0,0.0,mu,0.0,female,1.0,2001-05-20,500.0,2.0,4.0,7.0,01:00:00,"Sun, good food, being productive",Travelling,8726.0
2025-01-04 12:18:13,AI,0.0,0.0,mu,,male,1.0,1999-12-28,400.0,60.0,6.0,87.0,00:30:00,Praying 5 times on time,Seeing my parents and my younger brother doing fine,9235.0
2025-01-04 12:18:14,AI,0.0,0.0,mu,1.0,male,1.0,,187.0,11.0,7.0,6969696.0,02:30:00,Gym,Edda,
2025-01-04 12:18:14,AI,1.0,1.0,mu,1.0,female,,,500.0,60.0,6.0,5.0,01:00:00,sun,more sun ,
2025-01-04 12:18:14,computational science,0.0,0.0,mu,1.0,female,1.0,1997-07-19,350.0,35.0,7.0,95836.0,01:00:00,Getting enough sleep,Healthy breakfast,10127.0
2025-01-04 12:18:16,Bioinformatics,1.0,,mu,,male,0.0,1994-12-10,300.0,15.0,5.0,,12:00:00,A good day,A bad day,11079.0
2025-01-04 12:18:16,Computer Science,1.0,1.0,mu,1.0,female,1.0,,400.0,66.0,6.0,12.0,23:30:00,Sunny weather ,Good grades ,
2025-01-04 12:18:17,AI,1.0,0.0,mu,0.0,female,1.0,2002-09-30,80.0,80.0,6.0,47.0,22:00:00,Sunny day spent with friends ,going to a rave,8228.0
2025-01-04 12:18:17,AI,0.0,0.0,sigma,1.0,not willing to answer,1.0,1900-01-01,500.0,100.0,2.0,89.0,,Sun,Sun,45755.0
2025-01-04 12:18:18,Computer Science,1.0,1.0,unknown,1.0,female,1.0,,450.0,20.0,0.0,8.0,01:01:00,Rain,Chocolate,
2025-01-04 12:18:18,AI,1.0,0.0,mu,0.0,male,1.0,,450.0,90.0,10.0,4141.0,00:30:00,When the sun is out,Having the time to run,
2025-01-04 12:18:19,Business,1.0,,mu,0.0,male,,2002-03-13,220.0,40.0,9.0,15.0,23:00:00,Get a lot of sleep(at least 8 hours),Eat good food,8429.0
2025-01-04 12:18:19,AI,1.0,1.0,mu,1.0,other,,2001-10-08,250.0,30.0,4.0,6.0,,happiness ,sun,8585.0
2025-01-04 12:18:20,AI,1.0,0.0,mu,1.0,male,1.0,2001-10-21,430.0,30.0,8.0,37.0,00:30:00,Doing things I want to do,Not having to do things I don't want to do,8572.0
2025-01-04 12:18:20,AI,1.0,1.0,mu,1.0,female,1.0,1999-12-10,500.0,65.0,4.0,168.0,23:00:00,sun,not encountering a stressful situation,9253.0
2025-01-04 12:18:20,computational science,1.0,0.0,mu,1.0,male,1.0,2001-06-21,250.0,200.0,5.0,42.0,23:00:00,Sex,Alcohol ,8694.0
2025-01-04 12:18:20,Econometrics,1.0,1.0,mu,1.0,male,1.0,2001-02-28,350.0,42.0,10.0,5347833.0,23:00:00,Good food and no econometrics courses,"Sun, exercise and beer",8807.0
2025-01-04 12:18:20,Computer Science,0.0,1.0,unknown,0.0,male,1.0,2002-06-28,380.0,99999.0,10.0,7777.0,14:00:00,weed,alcohol,8322.0
2025-01-04 12:18:21,Computer Science,1.0,0.0,mu,1.0,female,1.0,,5.0,60.0,4.0,8.0,02:03:00,Sunshine,Friends ,
2025-01-04 12:18:22,AI,1.0,0.0,mu,,male,1.0,,350.0,15.0,6.0,42.0,23:00:00,Good weather,Chilling,
2025-01-04 12:18:22,AI,1.0,1.0,mu,1.0,female,1.0,,400.0,30.0,4.0,77.0,23:55:00,Sunny weather,Good food,
2025-01-04 12:18:26,computational science,1.0,,mu,1.0,female,1.0,,330.0,47.0,12.0,30.0,23:45:00,Good food,Sun,
2025-01-04 12:18:26,computational science,1.0,0.0,mu,1.0,female,1.0,2001-10-26,350.0,10.0,12.0,3.0,02:00:00,sun,good food,8567.0
2025-01-04 12:18:27,Computer Science,1.0,1.0,unknown,0.0,male,1.0,2002-07-21,200.0,20.0,15.0,6.0,01:30:00,delicious food,alcohol dose,8299.0
2025-01-04 12:18:27,AI,1.0,1.0,sigma,1.0,male,1.0,,250.0,20.0,3.0,42.0,00:30:00,no responsibilities,nice weather,
2025-01-04 12:18:27,Econometrics,1.0,1.0,mu,1.0,male,1.0,2003-01-25,385.0,6.0,7.0,10.0,00:00:00,Food,Sun,8111.0
2025-01-04 12:18:28,computational science,1.0,0.0,mu,0.0,female,1.0,,390.0,37.0,4.0,197367.0,01:00:00,Sun ,Good food,
2025-01-04 12:18:28,Econometrics,1.0,0.0,mu,1.0,male,1.0,2002-02-15,375.0,50.0,4.0,1.0,01:02:00,Travel,Active,8455.0
2025-01-04 12:18:30,AI,1.0,1.0,sigma,1.0,male,1.0,2005-04-02,195.0,0.0,10.0,7.0,12:34:00,Not having looking for x ,Spots,7313.0
2025-01-04 12:18:31,Computer Science,0.0,0.0,sigma,0.0,other,1.0,,300.0,30.0,4.0,73.0,,Sun,Sub,
2025-01-04 12:18:31,msc international public health,0.0,1.0,mu,0.0,female,1.0,2002-03-21,234.0,40.0,7.0,8.0,23:30:00,Coffee,Running in the sun,8421.0
2025-01-04 12:18:31,Computer Science,1.0,1.0,mu,1.0,other,1.0,,330.0,,0.0,37.0,05:00:00,Got nothing to do,Interesting activities,
2025-01-04 12:18:32,computational science,1.0,,mu,0.0,male,1.0,1998-04-12,480.0,75.0,3.0,7.0,,Achivements,Socialising,9860.0
2025-01-04 12:18:33,AI,1.0,,mu,1.0,male,1.0,,291.0,79.0,0.0,74.0,02:00:00,Being with someone i love,No assignment deadline!!!,
2025-01-04 12:18:33,Computer Science,1.0,1.0,sigma,1.0,male,,,550.0,42.0,4.0,69.0,00:40:00,Eating burrata,Eating pasta,
2025-01-04 12:18:34,AI,1.0,0.0,mu,1.0,female,1.0,2001-10-26,200.0,30.0,0.0,7.0,01:30:00,My boyfriend,My friends ,8567.0
2025-01-04 12:18:34,Computer Science,1.0,0.0,mu,1.0,female,1.0,,500.0,100.0,3.0,3.0,12:45:00,Cats,Sun,
2025-01-04 12:18:34,master artificial inteligence,1.0,1.0,unknown,1.0,other,,2002-01-22,420.0,100.0,8.0,40.0,11:35:00,-1,-2,8479.0
2025-01-04 12:18:34,Bioinformatics,0.0,0.0,sigma,0.0,female,1.0,2001-08-31,200.0,10.0,8.0,11.0,01:00:00,Delicious food,Nice weather,8623.0
2025-01-04 12:18:35,Business,1.0,1.0,mu,1.0,male,,2003-07-14,350.0,85.0,7.0,4.0,01:30:00,A beer after a exam,Seeing my dog,7941.0
2025-01-04 12:18:35,AI,1.0,1.0,unknown,1.0,female,1.0,2001-01-02,289.0,40.0,6.0,9582000000000.0,23:25:00,Sun,Good exam result,8864.0
2025-01-04 12:18:36,Business,1.0,1.0,mu,1.0,female,,,400.0,40.0,3.0,9.0,21:45:00,Sleeping in,No assignments,
2025-01-04 12:18:36,computational science,1.0,0.0,mu,1.0,male,1.0,,350.0,25.0,20.0,40.0,23:00:00,feeling good ,productive,
2025-01-04 12:18:37,Bioinformatics,1.0,0.0,mu,0.0,male,1.0,2002-09-30,250.0,0.0,7.0,69.0,23:00:00,Sun,Sports,8228.0
2025-01-04 12:18:37,computational science,1.0,0.0,mu,0.0,male,,,250.0,110.0,5.0,42.0,00:30:00,Doggo,Food,
2025-01-04 12:18:37,AI,1.0,,mu,0.0,not willing to answer,1.0,1934-08-07,70000.0,900.0,10.0,7.0,23:00:00,Good talks,Productivity,33119.0
2025-01-04 12:18:38,Bioinformatics,1.0,1.0,mu,0.0,male,1.0,1998-08-22,250.0,60.0,4.0,89867.0,23:30:00,Cats,Candy,9728.0
2025-01-04 12:18:38,Bioinformatics,1.0,0.0,mu,0.0,female,,2001-11-09,600.0,40.0,0.0,658.0,19:00:00,money,love,8553.0
2025-01-04 12:18:39,AI,1.0,0.0,mu,1.0,male,1.0,2001-07-26,600.0,22.0,5.0,236.0,23:33:00,eating good food,having a nice nap,8659.0
2025-01-04 12:18:39,AI,1.0,1.0,unknown,1.0,female,1.0,,150.0,20.0,4.0,11.0,01:02:00,Good sleep,No uni,
2025-01-04 12:18:39,Computer Science,1.0,0.0,unknown,1.0,not willing to answer,1.0,,300.0,13.0,6.0,1738.0,,People,Food,
2025-01-04 12:18:40,Econometrics,1.0,1.0,mu,1.0,male,1.0,2004-04-04,425.0,5.0,3.0,4.0,23:00:00,Hanging out with friends,No responsibilities,7676.0
2025-01-04 12:18:41,Business,1.0,0.0,unknown,1.0,male,1.0,2004-08-20,287.0,23.0,23.0,1.843659021436743e+17,22:40:00,Sports,Friends,7538.0
2025-01-04 12:18:41,computational science,1.0,0.0,mu,1.0,male,0.0,2000-04-03,300.0,100.0,0.0,7.0,23:00:00,Not going to uni,No deadlines,9138.0
2025-01-04 12:18:41,AI,0.0,0.0,sigma,1.0,male,1.0,2002-10-25,300.0,30.0,7.0,9.0,00:30:00,Sports,Good sleep,8203.0
2025-01-04 12:18:43,Computer Science,0.0,0.0,sigma,0.0,female,1.0,1999-04-11,220.0,67.0,4.0,4.0,04:00:00,I take the ADHD medicine ,go out with friends ,9496.0
2025-01-04 12:18:44,computational science,0.0,0.0,mu,1.0,male,1.0,1991-01-27,300.0,1.0,7.0,33.0,01:00:00,No assignments need to do,No lectures,12492.0
2025-01-04 12:18:44,Bioinformatics,1.0,,unknown,,male,1.0,2000-01-01,500.0,69.0,10.0,69.0,,Sun,Friends,9231.0
2025-01-04 12:18:44,security,1.0,0.0,unknown,1.0,male,0.0,,483.0,,3.0,64.0,03:00:00,Sleep,Food,
2025-01-04 12:18:44,AI,1.0,1.0,mu,1.0,male,1.0,1999-11-01,,75.0,4.0,,23:00:00,Passing EDDA,The sun,9292.0
2025-01-04 12:18:44,AI,1.0,1.0,mu,0.0,female,1.0,,450.0,60.0,1.0,44.0,23:30:00,Nice weather,Free time,
2025-01-04 12:18:45,Bioinformatics,0.0,0.0,mu,1.0,male,1.0,,240.0,100.0,2.0,8.0,03:00:00,no studying,gaming,
2025-01-04 12:18:45,Mathematics,1.0,1.0,mu,1.0,male,1.0,1997-01-21,357.0,7.0,5.0,69420.0,03:00:00,You :),You again :),10306.0
2025-01-04 12:18:46,duisenberg honours programme in finance and technology,1.0,0.0,mu,1.0,male,1.0,2000-01-10,500.0,40.0,2.0,1.0,01:23:00,Making someone smile,Smiling,9222.0
2025-01-04 12:18:46,AI,0.0,0.0,mu,0.0,male,1.0,,297.0,69.0,6.0,426.0,23:00:00,"Mild weather, no lectures, good food","No assignments, no exam stress",
2025-01-04 12:18:46,Computer Science,0.0,,unknown,,male,,,500.0,80.0,6.0,5.0,,eating,play ,
2025-01-04 12:18:46,human language technology (rm),1.0,0.0,mu,0.0,male,1.0,,300.0,20.0,8.0,891230124.0,01:30:00,Friends,Activity and food,
2025-01-04 12:18:47,Business,1.0,,mu,1.0,female,1.0,1999-02-14,480.0,0.0,8.0,10.0,02:03:00,Peace,Nature,9552.0
2025-01-04 12:18:47,finance and technology,1.0,0.0,mu,0.0,male,1.0,2001-04-26,350.0,20.0,8.0,124.0,23:30:00,Sports,Focus,8750.0
2025-01-04 12:18:48,computational science,0.0,0.0,mu,0.0,male,1.0,2000-08-01,300.0,55.0,6.0,47.0,00:31:00,Motorcycle ride,Social interaction,9018.0
2025-01-04 12:18:48,AI,1.0,1.0,sigma,1.0,other,,,500.0,100.0,3.0,420.0,02:00:00,Studying,Learning,
2025-01-04 12:18:48,Computer Science,1.0,1.0,mu,1.0,male,1.0,2003-09-02,366.0,57.0,6.0,9999999999.0,00:40:00,go out of the house ,play a sport and instrument ,7891.0
2025-01-04 12:18:49,AI,0.0,1.0,mu,1.0,male,1.0,2002-02-24,300.0,15.0,8.0,67.0,00:30:00,Doing a sport,Playing my bass guitar,8446.0
2025-01-04 12:18:49,AI,1.0,0.0,mu,0.0,male,1.0,2001-07-23,300.0,45.0,4.0,23.0,,beer,another beer,8662.0
2025-01-04 12:18:49,AI,1.0,0.0,unknown,1.0,male,1.0,,123.0,90.0,4.0,,03:54:00,grounded,"social, speding quality time with friends",
2025-01-04 12:18:49,Computer Science,1.0,1.0,unknown,1.0,male,1.0,1999-01-31,,75.0,3.0,81.0,03:00:00,Chilling with buddies,GAMING,9566.0
2025-01-04 12:18:49,Computer Science,0.0,1.0,mu,1.0,male,1.0,1921-12-12,450.0,101.0,168.0,3737.0,,Money,Less money,37740.0
2025-01-04 12:18:50,AI,1.0,1.0,mu,1.0,male,1.0,,125.0,101.0,4.5,2.4581973215786324e+62,23:00:00,good food,finish task,
2025-01-04 12:18:51,AI,0.0,0.0,mu,1.0,male,1.0,,200.0,65.0,3.0,4.0,02:00:00,Coffee,Motivation ,
2025-01-04 12:18:51,AI,1.0,0.0,sigma,1.0,male,1.0,,378.0,-10.0,,,04:00:00,gezelligheid,see above,
2025-01-04 12:18:52,AI,1.0,1.0,mu,1.0,female,,2002-09-20,,30.0,5.0,13.0,23:30:00,Productivity,Nice weather,8238.0
2025-01-04 12:18:53,AI,1.0,,mu,0.0,female,1.0,2001-10-03,400.0,40.0,10.0,3.0,01:02:00,workout,sun,8590.0
2025-01-04 12:18:53,Computer Science,1.0,1.0,sigma,1.0,male,,2000-10-09,390.0,101.0,3.0,7.0,05:00:00,A day outside,Jamming with the homies,8949.0
2025-01-04 12:18:53,Bioinformatics,1.0,1.0,mu,0.0,male,1.0,2001-01-11,500.0,25.0,5.0,27.0,23:30:00,Waking up refreshed,exercise,8855.0
2025-01-04 12:18:53,Bioinformatics,1.0,0.0,unknown,0.0,male,1.0,,300.0,99.0,7.0,77.0,01:30:00,no class,nice weather,
2025-01-04 12:18:53,master computational science,0.0,0.0,sigma,0.0,male,1.0,,280.0,40.0,6.0,18282.0,22:00:00,Nice weather,Nice girls,
2025-01-04 12:18:54,Bioinformatics,1.0,0.0,mu,0.0,female,,2001-11-16,450.0,80.0,3.0,17.0,00:30:00,sleeping,going for a walk,8546.0
2025-01-04 12:18:55,Computer Science,1.0,1.0,sigma,1.0,male,0.0,1999-02-16,150.0,0.0,8.0,75.0,05:00:00,Fun,Fun 2,9550.0
2025-01-04 12:18:55,biomedical science,0.0,,sigma,1.0,male,1.0,,230.0,69.0,15.0,,22:00:00,Reaching my calory goal,Sleeping 8 hours,
2025-01-04 12:18:55,Business,1.0,0.0,mu,1.0,female,1.0,2002-06-28,250.0,50.0,,3.0,12:30:00,feeling productive,socializing ,8322.0
2025-01-04 12:18:55,big-data engineering,1.0,0.0,unknown,1.0,male,,,118.0,24.0,6.0,31.0,12:30:00,Low stress,Progress,
2025-01-04 12:18:56,Bioinformatics,0.0,1.0,sigma,1.0,female,1.0,2002-04-29,375.0,30.0,6.0,3.0,23:30:00,Sun,-,8382.0
2025-01-04 12:18:56,Computer Science,1.0,1.0,sigma,1.0,female,1.0,2003-01-02,,40.0,10.0,13.0,23:30:00,Stick to my daily routine,Connect with some good person,8134.0
2025-01-04 12:18:56,Econometrics,1.0,0.0,mu,1.0,not willing to answer,0.0,,460.0,30.0,,,,no lectures,sleeping,
2025-01-04 12:18:56,Computer Science,1.0,1.0,mu,1.0,female,1.0,,200.0,30.0,5.0,173425000000000.0,22:30:00,Running in the morning,Meeting new people,
2025-01-04 12:18:57,eor,1.0,1.0,mu,1.0,male,1.0,2001-01-23,300.0,0.0,4.0,271828.0,23:30:00,Good sleep,Free time,8843.0
2025-01-04 12:18:57,AI,1.0,0.0,mu,1.0,male,1.0,2000-05-13,400.0,10.0,10.0,21.0,00:30:00,Sun and good food,Good food and sun,9098.0
2025-01-04 12:18:58,Computer Science,0.0,0.0,unknown,1.0,female,1.0,,250.0,65.0,2.0,9.0,01:22:00,With friends I love,Sunny days,
2025-01-04 12:18:59,AI,1.0,0.0,mu,0.0,female,1.0,,340.0,40.0,9.0,1672.0,01:00:00,Friends,Drinks,
2025-01-04 12:18:59,AI,1.0,0.0,mu,0.0,female,1.0,,400.0,35.0,6.0,823.0,01:00:00,Sunshine,Nice food,
2025-01-04 12:18:59,AI,1.0,0.0,mu,1.0,female,0.0,2001-01-03,250.0,100.0,4.0,11.0,23:30:00,Sun Shining,Drinking Matcha in the Sun,8863.0
2025-01-04 12:19:00,computational science,1.0,0.0,mu,0.0,female,1.0,,100.0,20.0,5.0,51.0,00:00:00,sunshine,no exam,
2025-01-04 12:19:00,Computer Science,0.0,1.0,sigma,1.0,male,1.0,1997-02-07,450.0,40.0,10.0,8473.0,00:00:00,The sun,Sports,10289.0
2025-01-04 12:19:00,humanities research master,1.0,0.0,mu,1.0,female,1.0,,350.0,87.0,1.0,27.4,02:00:00,getting some work done,time to make music,
2025-01-04 12:19:01,Econometrics,1.0,1.0,mu,1.0,female,1.0,2002-07-20,450.0,10.0,,22.0,23:00:00,Sun,friends,8300.0
2025-01-04 12:19:01,AI,1.0,0.0,mu,1.0,female,1.0,,450.0,25.0,2.0,55678686.0,02:00:00,Sunshine,Food,
2025-01-04 12:19:02,Business,1.0,1.0,mu,1.0,female,1.0,2000-01-03,400.0,60.0,7.0,25.0,23:00:00,being able to exercise,get outside,9229.0
2025-01-04 12:19:02,AI,1.0,1.0,mu,1.0,male,1.0,2001-03-05,400.0,40.0,16.0,90.0,22:30:00,Performing some sports,Positive people around me ,8802.0
2025-01-04 12:19:02,Business,1.0,,sigma,1.0,male,1.0,2002-09-11,380.0,40.0,12.0,8.582822818256637e+20,22:30:00,When the sun is out,What makes a good day for you (2)? ,8247.0
2025-01-04 12:19:02,AI,1.0,0.0,mu,1.0,female,1.0,,550.0,20.0,3.0,77.0,01:00:00,Good Breakfast,Sunshine,
2025-01-04 12:19:03,AI,1.0,1.0,unknown,1.0,male,1.0,2000-11-18,384.0,-10000.0,14.0,9.0,01:02:00,productivity,music,8909.0
2025-01-04 12:19:04,Computer Science,0.0,,mu,1.0,male,1.0,,450.0,30.0,6.0,76.0,03:00:00,Videogames all day,Good food for free,
2025-01-04 12:19:05,msc finance: finance and technology honoursprogramme,1.0,,mu,0.0,male,1.0,,250.0,58.0,3.0,5.0,01:30:00,Not a lot of assignments,Sports and guitar,
2025-01-04 12:19:05,Econometrics,1.0,1.0,mu,0.0,male,,2003-12-13,250.0,23.23,7.0,0.0,00:30:00,productivity,nice food,7789.0
2025-01-04 12:19:06,fintech,1.0,0.0,mu,0.0,male,,2000-08-15,400.0,60.0,10.0,158.0,03:00:00,Sports,Food,9004.0
2025-01-04 12:19:06,master,1.0,0.0,mu,0.0,other,0.0,,9000.0,100.0,200.0,,,Brazzers,BangBros,
